ticker,event_date,capm_alpha,capm_beta,capm_car_1,capm_car_5,capm_car_30,capm_car_60
CLF,2021-12-13,0.0015465180161403766,1.8500894172523423,0.03649812703403628,-0.0019616360968955776,-0.10459015065787011,0.3956744954440245
CLF,2023-05-02,-0.0008927766495199429,1.4822538328090669,0.015551387442980482,0.012716709822759858,0.055503343244346436,0.04111122877535183
CLF,2024-06-13,-0.0006817756616699829,1.4015499680955694,-0.012881324863919411,-0.026495984729797376,0.026102027856418228,-0.28913042413669704
CLFD,2015-11-30,0.0007281090255056333,0.8578367112152834,-0.0355286600599619,-0.09865286900562692,-0.028752567944634315,0.0864627435087705
CLFD,2024-03-06,-0.005065641127329367,1.5746261181349301,0.055859086229695036,0.015110565741819744,0.15356498709737415,0.5349323917327501
CLMT,2022-08-30,0.0035708052481202394,0.8850364142897491,-0.002327460433841161,-0.030745019345172455,-0.1461565973973287,-0.24095547693785926
CLMT,2022-12-06,0.0020937589227608393,0.9279650190443819,-0.04730140585618174,-0.024608534011003824,0.1315631048908361,0.20104225634894896
CLNE,2015-03-04,,,,,,
CMG,2018-03-02,-0.0016113324243796066,1.0750445133166666,0.007270678719955716,-0.006240586234514815,0.09172460484220134,0.4427000245591672
CMP,2019-05-13,-0.0009466156869065267,1.4548834930351058,0.013479059177175734,0.012312118275769196,0.025855469056947574,0.0066268175319531275
CMP,2022-05-17,-0.00021352412366654506,0.6902704560651666,0.03701626675830953,0.009352714665913836,-0.15459559000944495,-0.02789131036807391
CMPO,2022-05-16,,,,,,
CMTG,2021-11-09,,,,,,
CMTG,2024-05-31,-0.001266173957342014,1.621610722270875,0.042247563283828345,0.019997508233338436,0.06898829999325336,0.019810116946836306
CNC,2022-05-03,0.001191570232052608,0.652947562956821,0.022918836787976002,0.0305026032625361,0.005505387049023839,0.09823675439863072
CNC,2023-02-10,0.0004307727217556933,0.5970690662205063,0.0119001222298958,0.02207732953231566,-0.09806052102641521,-0.08469309886356474
CNC,2024-12-19,-0.0008426359629537331,0.33091201032653494,-0.000666789523030788,0.017602931101060173,,
CNK,2020-03-19,-0.0012416321776220597,0.6235165623461454,0.7616649191904993,0.7933531579833722,0.9449502140475253,1.113282476038417
CNMD,2017-04-04,-0.0004982071632410768,1.2397432747788808,0.01054736699928531,0.04850181624979319,0.15743626297796592,0.15779281695355823
CNMD,2024-05-14,-0.002761079948920282,0.894906817072752,0.0143655536130655,0.02720732120164957,-0.029835775198379714,0.07889161553949499
CNNE,2018-12-06,0.00041506732940191804,0.6218905038795011,-9.045380982636905e-05,0.01245971076336634,0.06839642108399811,0.23683369614648572
CNNE,2019-12-09,0.0017923804936322534,0.8894832387086069,0.0348618714990372,0.008717087094594789,-0.01976811903433237,-0.04756686119289664
CNNE,2020-06-17,0.0006998147319658439,1.058359238883473,-0.002715503685994684,0.06853246739831799,-0.03534545248498012,-0.16282444592812925
CNO,2020-04-02,-0.00023664467401801013,1.461684582702162,-0.031826819596906114,0.06517498736953246,-0.07091751850632355,0.08245074255915996
CNOB,2015-11-13,5.266620566225148e-05,0.5512497156651297,0.0010448165026113532,0.03905161485072073,0.061232285043186174,-0.09625936840136945
CNP,2015-06-02,-0.0008486204161962535,0.9761730650947832,-0.029728372433501633,-0.027057655236631475,-0.02102865162442405,0.04047965933093336
CNP,2023-11-29,-0.000536241009975056,0.5239424923067552,0.0037668878642275767,0.025906473084911723,0.007365574430999895,-0.03292585480342305
CNR,2021-08-18,0.005010534783954298,1.383500784932498,-0.07099765954420886,-0.01696023970547393,0.0939407916093149,-0.14868121233598508
CNTA,2021-06-04,,,,,,
CNTA,2021-12-06,,,,,,
CNX,2015-11-19,-0.005263766083632652,1.2529156742278722,-0.04333807832374827,-0.06777289333337372,0.2911636820176769,0.5930471476623477
CNX,2017-02-13,0.0024760910799934664,2.513711326290149,-0.01044000180359966,-0.06757575453127612,-0.18421820632229818,-0.28249904393113984
CNX,2020-12-03,0.003104090940357482,0.6425021414638159,-0.0014514094969303587,0.16017372279648937,0.22613178406001733,0.20956095366091154
CNXC,2024-04-22,-0.003014048340695146,1.2155881279624305,0.006676800216363231,0.004801146014167663,0.1225931672410348,0.27709483966375564
COCO,2021-12-17,,,,,,
CODI,2015-12-31,0.0003216252635773484,0.4107809502560986,0.014874148070002372,0.010868306324727956,-0.050215922379106215,-0.008086729349931418
CODI,2017-01-05,0.0009564452923744688,0.5394058424538156,-0.0033835216142298376,-0.019473219788397347,-0.11472196144816033,-0.1565419131347625
CODI,2017-03-23,0.0007559325577698206,0.6081535956657701,0.00897667768692491,-0.0002976536089889575,-0.014694470883979372,-0.012858416001631711
CODI,2018-01-05,-0.000416994758965066,0.736093085795286,-0.013964073521615206,-0.017058297697227998,-0.030573073862878875,-5.0914948624405584e-06
CODI,2018-05-18,0.0001491425917868767,0.3812996159306635,0.004281561672091567,0.07789620700869263,0.10076259395845986,0.12957815018431137
CODI,2018-11-20,0.00040220000494039517,0.3241840639347413,0.010233966470198856,0.002346941124241753,-0.032998265038867686,0.062424610031382735
CODI,2020-03-20,0.0015777677940105113,0.7057839738080497,-0.0066017083625881795,0.02946225267074591,0.2798476015649938,0.12534135149825476
CODI,2021-01-05,-0.0010282180107924227,0.8693218029937609,0.05086884413676945,0.08876146473981024,0.18132121754291494,0.19810424491189513
CODI,2023-01-05,-0.0006856922922899347,0.8959204516229985,0.010062726498578,0.09016203322669733,0.13031482669154662,-0.00434511280281516
CODI,2023-10-10,0.00022186773689333451,0.8964813451129408,0.006452471713537983,0.009062101623427328,0.06250290854185118,0.11694059438675829
CODI,2024-02-01,-0.0006310034850590592,0.9827344907698664,-0.014675961906604943,-0.030452693997274734,0.03073726148422458,0.017902077557081626
CODI,2024-06-13,-0.00012152798240470757,0.9792367091560404,-0.0371174869885446,-0.062103125589684935,0.03349034585757506,-0.10280604236275954
CODI,2024-09-23,-0.0003027789705452121,1.0075637130815662,0.011813481267866773,0.016854206903016266,-0.004470032318899718,0.07808766861137577
COFS,2021-05-10,-0.0013389395927842613,0.7226626561595533,0.007160869645910589,0.05406357133982135,0.01692966144582529,0.04111235494473285
COFS,2022-12-05,-0.00010787446872257332,0.23337575077347128,0.008195710654644285,0.06101669095380703,0.16425791800170567,0.19428651496496613
COFS,2023-05-22,0.0011140418518044127,0.22250115815477656,-0.006038085491553401,-0.01790746147251553,0.029184829451682718,0.07837853847403926
COFS,2023-11-13,-0.0005683254710047833,0.3492209499345431,0.1004516271256541,0.11919687649149754,0.3567107857818309,0.19129271691084695
COFS,2024-08-13,0.00021197504642981075,1.0047260640818025,-0.013710521749029422,-0.007209677240587655,0.07209586148545297,0.20074541767850246
COLB,2018-01-08,-0.0010293153590373865,1.8702454679159919,0.002189727919202916,0.012842429179308359,0.022316944925073502,0.08447250630858136
COLB,2019-07-03,-0.0006170656806938296,0.7569692333463962,0.020474286154774785,0.007421754057094445,-0.0005391579842649128,0.08597778533715404
COLB,2020-07-06,-0.0016147344613868543,1.2483041169167415,-0.013616011000280391,0.0371547363093602,0.0895652012082696,-0.0866224161844528
COLB,2021-01-08,-0.00035507827039065094,1.2951784561759065,0.021544403419090488,0.05669977350482218,0.14122494558491788,0.012672174350626203
COLB,2022-07-01,-0.0004438997900422006,0.8870518918489187,0.009877127075855599,0.004302563867889209,0.031980074073966636,0.09179655510206837
COLB,2024-02-07,-0.001566105625228696,1.9298393360095798,-0.0027990974635217804,-0.0030942965734274998,-0.03380452894447543,0.13513246451579883
COLD,2018-04-02,,,,,,
COLL,2015-05-14,,,,,,
COMM,2018-05-16,-0.00011961387557261851,0.9179187283671193,0.023390918353585262,-0.011350132062098636,-0.009376584500891023,0.043009050942524635
COMM,2018-11-16,-0.0010699247826940806,0.792650351134477,-0.020364781864496754,-0.014996749914794062,0.011995082584930799,0.24898806774325719
COMM,2020-03-16,-0.0033024510825714636,1.851398385150152,0.03495651997220656,0.4139976837579469,0.4709784825322965,0.3383468977236288
COMM,2021-08-17,0.001849965240873668,1.3709460785699685,0.026637768806517855,0.061248265379592166,-0.09143115917205032,-0.5829082585039889
COMM,2021-11-22,-0.0009660468284048546,1.370826999442321,0.10208443420018173,0.07802333321882399,0.1900375929405208,0.19769998082940113
COMM,2022-03-15,-0.0031070731064138575,1.5136785803539858,0.0669264796524687,0.09701153934609907,-0.0347524430589603,0.45580886661522824
COMM,2022-06-07,-0.004891706101987214,1.721358688898183,0.028834416029115153,-0.00904027044985364,0.11819745127592532,0.7547266803662097
COMM,2022-09-06,-0.0013358555649814565,1.728035995088164,-0.0490512310571785,-0.06510314342574473,0.10710071455823808,-0.2768502060312479
COO,2020-07-08,-0.00046047807813420517,0.8942558461884069,0.025902912616963807,0.03138595699528142,0.03218008154085753,0.1484181198523967
COP,2016-08-15,-0.0002654663753281346,1.554341612300611,0.039765950586612545,0.03159857272528693,-0.02326788959603167,0.12489788772120976
CORZ,2024-09-16,,,,,,
COTY,2017-03-07,-0.00219088179645863,0.9765482869784257,-0.0009468929251071935,0.016841726796099007,0.03342526922160524,0.144831196425428
COTY,2017-06-28,-0.001889504306587685,1.0656301468053813,0.007860275913216953,0.013413206857974392,0.08312634861000268,-0.05966148626212249
COTY,2017-09-14,-0.0011914104284595035,0.8655929089764902,-0.01657053085516149,-0.06389782245881054,-0.10161079146592952,0.07558117619297908
COTY,2018-11-20,-0.0014920437946431633,0.48628517696455453,-0.030281512999811796,-0.07027646105113747,-0.09134037780876636,0.3600804774583709
COTY,2019-05-31,-0.0003298450735978734,0.9583451428041753,0.01716196463533297,0.056517491627596915,-0.16749814736617877,-0.350127663106942
COTY,2019-09-09,4.896255520775609e-05,0.8671200635263981,0.054804016286308085,0.07430295588032872,0.13818397946442457,0.1412900989392826
COTY,2020-12-11,-0.004439125148028671,1.4162301660106422,-0.05015542358699433,-0.0069051199858501874,0.07942364882314393,0.43182555868033856
COTY,2022-03-14,-0.0009876301322843813,1.7139626011292097,0.008946566136937492,-0.014539974188480981,0.024164398655921564,-0.021846685949850918
COTY,2023-10-10,0.0014724735430542753,1.3643867002022472,-0.06947437692798458,-0.06874263546991682,-0.06521766952901585,-0.09491533070862165
CPF,2016-08-04,0.0004008279805849289,1.032930551395909,0.01692606509469152,-0.0026371057880711897,0.018554926014143172,0.02524248800192962
CPF,2017-06-14,0.0003542274637475033,1.6612742288014815,0.011787529633253978,-0.033893758592251265,-0.07292240746841205,-0.1650572418001334
CPF,2018-06-19,-0.0005509500259253048,0.8274568278523263,0.01891459385061984,0.028250394438699037,-0.049828778042161306,-0.05936865825704477
CPF,2019-06-11,-3.2261349120341755e-05,0.6822024051239828,0.003194129694858508,-0.0013117681455139234,0.010116340234542533,-0.029759180892087643
CPF,2020-06-15,-0.0019044573040023838,1.244965387411384,0.004550978739230953,-0.06826397384380949,-0.13499002073480085,-0.09569261382240281
CPF,2021-06-01,0.0012365374184369327,1.2139223196674125,0.010777693138184271,0.017503160629449295,-0.19598504798256772,-0.23034088927980484
CPK,2016-03-08,0.0015519219055186917,0.7689538006277024,0.022346095128895044,-0.01630482608716926,-0.08251074104200018,-0.15515044538479827
CPS,2018-12-10,-0.0012496493490872253,1.0527457274896799,-0.02400446507403889,-0.017753658727197696,0.12973657311697745,-0.1304276716574111
CPS,2022-03-15,-0.0037235814535637565,1.9505749103276733,0.15061716772965844,0.07983908180897883,-0.23661748800373994,0.014261376927801751
CQP,2018-01-02,-0.00048542947901879235,0.7919668136210197,-0.003629581313510279,-0.009479717721570266,0.035545193855710956,0.036988323949011054
CQP,2020-03-25,-0.0007255762192379454,0.45360050776129424,0.043154852447454,0.1538553073262824,0.3625578515134398,0.5633791621329134
CQP,2021-01-06,0.00015276026798037703,0.7193579507754458,0.029486321492780878,0.08771429398459615,0.14216712778729362,0.14895845252280068
CQP,2021-10-04,0.00011432127772837974,0.7566990440509137,0.0012321970661454199,0.03215280842686312,-0.008748229748326513,-0.03639386113610475
CRC,2018-03-01,,,,,,
CRC,2019-05-29,,,,,,
CRC,2019-08-15,,,,,,
CRC,2021-06-15,,,,,,
CRDO,2022-02-02,,,,,,
CRGY,2022-08-17,,,,,,
CRGY,2022-11-22,,,,,,
CRGY,2023-06-16,-0.0014326645093731194,0.9641139346534747,-0.017900641708138973,-0.006356357879133169,0.12725944356610802,0.2673368961050324
CRGY,2023-09-15,-0.001637440422770992,1.2305719682732692,0.023815904290284587,-0.004809618278482149,0.17130195866564374,0.011807323844146574
CRGY,2023-12-08,0.00030834690778393746,0.9008242585790067,0.00491573579160012,0.04128465801808914,-0.056175872481015875,-0.15399483086472587
CRGY,2024-09-09,-0.0005231201088584449,0.6668514115698819,-0.041070754827687454,-0.025208437355478997,0.11573682901806975,0.3305490341574513
CRK,2022-09-23,0.004034066455320025,1.0882227254929968,-0.11549119603758634,-0.010108944179563484,-0.09034319435557496,-0.43961403549624206
CRK,2023-03-24,0.0013828149853589602,1.2175068575579122,0.062241177042892226,0.024747671189950547,-0.11116601572303414,-0.1102727468895964
CRMD,2019-04-01,0.013819324131444705,1.1035904397646092,0.07397902566914244,0.015920523900023416,-0.6642145691526695,-0.953655003578871
CRMD,2019-08-19,0.009405333562574836,1.0038684693968114,-0.0008483524498512276,-0.09705519027740298,-0.5869185305491647,-1.0433645593442509
CROX,2015-11-16,-4.844588854445077e-05,0.852896684132579,0.013010643237923648,0.09928887493354559,0.09936529895211116,0.06193040452536141
CROX,2022-03-17,0.0004091537462640965,1.7831385711066228,0.02946938844823289,-0.042955768146842335,-0.062314779651811744,-0.16352896258439226
CROX,2022-05-26,-0.0015881861748641526,2.1048801323978727,0.012769137279122315,0.1272405999616618,0.21530059059608664,0.4418161995622777
CROX,2023-08-18,0.0020073663968969498,1.5529553359868813,0.044930317168944855,0.009285148814675443,-0.0819500096897424,-0.31067419474024943
CRS,2020-03-30,-0.001511136726159413,1.6957203521726,-0.010770199494289437,-0.033983409987132146,-0.10154374541114843,0.047565414870538454
CRSP,2017-02-10,,,,,,
CRSR,2022-11-17,-0.0010376892887032207,1.550912133545717,0.036604947402015385,0.002496538872307025,-0.0883591837791241,0.13173242192757362
CRVS,2016-03-30,,,,,,
CRVS,2016-06-13,,,,,,
CRVS,2018-03-14,-0.0029680232192175107,0.9295499464623537,-0.04703219914353614,-0.0010927082067440867,0.06033421180347713,0.4109680483831665
CRWD,2019-06-18,,,,,,
CSR,2022-06-01,0.0015466288584739213,0.5804962891917455,0.018316478636328043,-0.008829675330950356,-0.021716736086888302,-0.15669666951741323
CSTL,2019-07-31,,,,,,
CSV,2017-05-04,4.147985190378283e-05,0.8675470844782667,-0.004883242153643689,-0.012244377626680378,-0.03038282675579496,-0.13987770394119806
CSV,2018-12-03,-0.0011907195267525773,0.42003917129713875,-0.020325252826118124,-0.033341844626548725,0.18911539141899555,0.3109389667931124
CSV,2020-03-31,0.0011828782461218619,0.25666023465787935,-0.06861781684833258,-0.15383472197415385,-0.18566636270450715,0.00823617109214144
CSV,2021-01-04,0.000705022936607042,0.8328484376452628,0.020140341662327716,0.04275027408137043,0.05038707281473501,0.03347164660093079
CSV,2021-03-23,0.0026326311751420023,0.836356147761775,-0.04707481500061285,-0.05987915234655279,-0.07117757662640464,-0.1826022040568955
CSV,2022-09-01,0.00011069712864720564,0.9029059999298805,0.014087027232150294,-0.025128112279248667,-0.04992317467983046,-0.34431675402370243
CSV,2023-01-03,-0.0028927797597942642,0.8815010141789156,0.059686190554208526,0.09405315399342334,0.24750536310132026,0.2129285000040975
CSX,2020-11-06,2.4093546129524702e-05,1.2002286544311707,-0.0011827679676151767,0.014246014420128378,-0.030240528671807772,-0.10039566845322255
CTBI,2023-08-04,-0.0007000354796968033,0.749767047906372,0.01663248622553878,0.004572322021541812,-0.08295735500499116,0.06842223093934499
CTBI,2024-07-23,0.00021556040576436973,0.6933028771076518,0.025262786857091407,0.04129218123030715,-0.018016208823771283,0.016181193312528843
CTGO,2024-12-16,0.0005738027365660445,1.1231979337552251,-0.02108439558672273,-0.08928100212443822,,
CTLP,2024-10-01,-0.0011905151958629795,1.383248574144343,0.07261976358332521,0.0922681078663444,0.21137061282982933,0.3044659275295352
CTMX,2015-10-16,,,,,,
CTO,2015-06-17,0.0006674832038656419,0.8014340234489034,0.014498659914247805,0.038541017081163975,0.004974347120188054,-0.07076459393407783
CTO,2015-09-16,0.0003872446274387954,0.7630623913408285,0.002126870372096898,-0.012682909216681137,-0.07719033359145264,-0.0350498619081354
CTO,2017-03-16,0.00013068696790416933,0.7890709712403948,0.021874992040723514,0.01193787423552933,0.04247885698969727,0.049670105649898634
CTO,2019-03-07,-0.00017828361522151433,0.6910324467025344,-9.505529050360915e-05,-0.02860467551271952,0.027304053607262978,0.03581079809349056
CTO,2019-12-13,0.0004383481086513339,0.5560275759700705,-0.014792913831023073,-0.06138718325526682,0.01145576515775441,-0.1451036758373656
CTO,2021-08-23,0.0017856783744348954,0.8018382722435252,-0.013361341725307185,-0.004378163170699023,-0.026178596960178824,-0.08158879530773265
CTO,2023-03-14,4.839069058259924e-06,0.565102093709547,0.017568544280419943,0.015042101510294652,0.0028786688889604686,0.007526344044304464
CTOS,2021-04-05,0.004661608319939286,0.7079347145242575,-0.004326986560767014,0.004758075213019733,-0.12071827368365239,-0.2963957802786257
CTOS,2022-05-18,-0.0006523465773617907,1.1993836912406768,-0.030570651491248484,-0.053949913272137766,-0.12048555336838054,0.1327447326355261
CTRI,2024-04-22,,,,,,
CTRN,2021-12-23,0.0012042104944126398,1.7417243011120027,0.014290822417006913,0.214489807641023,-0.42880320412239503,-0.6844179888960773
CTRN,2024-09-11,-0.001266019939890354,1.1314926222881891,0.08344566478169063,0.18489195296930325,0.2785473751140442,0.5527685878208112
CTVA,2019-11-19,,,,,,
CTVA,2020-08-12,-0.00042854914740085906,1.1296927136678259,-0.0022288500486898205,0.05814795447010074,0.07952539451009857,0.21069163277912772
CTVA,2021-01-19,0.0012585054034416128,1.0804522836135395,-0.027995066195390363,-0.1310954488478447,-0.012181333300289192,-0.09710116868433269
CTVA,2023-11-29,-0.0013068904235998347,0.667777951201389,-0.0026335734041450227,-0.017604660408148204,0.02594083564101152,0.22101202957639166
CUB,2016-03-01,,,,,,
CUB,2019-06-11,,,,,,
CUB,2019-12-06,,,,,,
CUB,2020-05-18,,,,,,
CUBI,2022-05-11,0.0016320513703314415,1.7736263479182988,-0.006354896547317039,0.00925531123392375,-0.12974435732059295,-0.22812159334233628
CUBI,2023-03-14,-0.0026353898640237763,1.4639916142577556,0.136521632394836,0.10397662520256282,0.08054452382123094,0.6137776092678753
CUZ,2015-09-14,-0.0009301189847766893,0.8776997050244522,0.005946412191069048,0.00884881911820105,0.04582172455205022,-0.0069391225684781585
CVBF,2023-03-15,0.000337678733506826,0.4560160784041002,0.005325549472668965,-0.07484254454785037,-0.2670330564218187,-0.3009644681738126
CVBF,2024-02-06,-0.0015119448585798648,1.635928141152146,0.005857632514237604,0.001990764160963124,-0.020225577974130785,0.07801480841916025
CVNA,2017-07-28,,,,,,
CVNA,2022-05-26,-0.004012301304258451,2.4349431356777287,-0.007431117052932951,-0.1777458733217396,0.01736131806548038,0.5460548728756055
CVNA,2022-11-23,-0.005404007293776171,3.2421292627127305,0.16674779815049276,0.1706692378300324,0.06472668910247323,1.2376676195266672
CVS,2019-03-11,0.0001143605903414276,0.8501238060117587,0.01647405820335052,0.040819742110937376,-0.04844850347047169,-0.016216532510435373
CW,2018-01-09,9.560193675590004e-05,1.3328506412427465,0.006416207128702881,0.03740355982733329,0.10890424828744566,0.14495359757090448
CW,2023-07-11,0.0006545340264801565,0.7634963207099629,0.01613424431367943,-0.010627436786902617,0.08485869445465749,0.027573792935410596
CW,2024-01-05,0.0006048978084434206,0.7437414201229392,-0.02032795920455258,0.0056703991556893065,0.014083738329226332,0.05333328884364047
CW,2024-07-05,0.0014524800121346138,0.6189361431061954,-0.005847264447804709,0.008489450237762245,0.05894491395362391,0.08269185854614003
CWAN,2021-09-30,,,,,,
CWAN,2022-06-13,,,,,,
CWBC,2015-11-18,0.0007668815557480581,0.24154591251659205,-0.04031710675717912,-0.03145924563186534,0.07138202504873309,0.07170869207415267
CWBC,2016-03-11,0.00026481216745452427,0.19649060414360692,-0.012870116743595629,-0.028103135898759055,0.09426649594859811,0.15985614946293442
CWBC,2016-09-15,0.0012667335406468748,0.21430089193538135,0.014134490607060885,0.020471877590333032,-0.09781080189248169,0.16385164865420443
CWBC,2016-12-19,0.0009225504717814642,0.39951903646675735,-0.0036795925961031683,0.0014674298581630755,0.007053308123824434,-0.0828790830733942
CWBC,2019-06-14,-0.000253548175753952,0.32779855985679734,-0.005158193412972082,0.015620505067083432,0.03524060716964997,0.07036663891798856
CWBC,2019-08-26,-6.347911665982199e-05,0.3764884060901973,0.004857192531020946,0.011179678635850478,0.055339293312356076,0.0799472876782311
CWBC,2020-05-21,-0.0014661033059981017,1.4787577563450922,0.006827762327449518,0.03921848472278513,0.014153754827415863,-0.19017529184472542
CWBC,2020-09-03,-0.0013330069462170785,1.6042113594931642,0.07594925594812363,0.07796197292999749,0.20386254826731223,0.24871844418524047
CWBC,2021-03-11,-0.0017093144810893658,1.7915708540479862,-0.03076186150781092,-0.07155903816763667,-0.11844660508297544,0.0032309094187915575
CWBC,2021-11-19,0.0011939849254411915,0.8416451603903425,-0.002709779937209331,-0.004551744579106372,-0.010383631059413458,0.050183399970128384
CWBC,2022-09-07,-0.0006890481437397538,0.5141265647167365,-0.008852109170680602,0.021025570371191606,0.04881043905898059,0.1580861921224439
CWBC,2023-06-06,-0.0004113292177558068,0.4659021132864,0.035293239583954195,-0.00075169183116406,0.09747815080554484,-0.030476909867699346
CWBC,2024-06-11,0.0002490159073493271,0.8424871088713145,0.0035942897221586272,-0.028305221154560304,0.17256371504791296,0.15441680761711776
CWBC,2024-09-05,0.0009752061549361974,0.8469841850677041,-0.0025721531482591764,-0.03276275660030213,-0.12566646725562886,-0.041892479290222495
CWBC,2024-12-03,-0.0006390336585537561,0.8218166316313807,-0.007322467235483646,-0.013180916302402552,,
CWEN,2019-03-08,0.0003385860311083773,0.5096621814582595,0.016700898979555415,-0.023973664249397716,0.02417592833335566,0.050606048370931814
CWH,2018-05-25,-0.0001439698112248326,1.36519058590831,0.003332112216205581,-0.041016800737261674,0.2597935739375102,0.02815729959647176
CWH,2018-12-17,-0.0034797757595791037,1.3026429835228734,-0.07471911734912969,-0.09880257564523393,0.049861781675555925,0.07024090222541551
CWH,2019-09-06,-0.0022348432951957084,1.338664006447029,0.07323290430493767,0.18311009281314286,0.19372191344857204,0.5322827992053744
CWH,2020-03-17,0.0006992382163801934,1.3871770381549526,-0.3563086676690169,0.14595282064188633,0.36582062295036216,1.1954689293277994
CWT,2016-03-14,0.0003792994164845217,0.609795988817913,-0.0009018036626091152,-0.023210851283645244,0.0413877915894952,0.13196994825420363
CXM,2021-06-29,,,,,,
CXW,2016-08-24,0.0005979024241352193,0.8313564028246367,-0.010332160743003277,-0.13884511471001212,-0.25937864809265515,0.17045616737462183
CZNC,2016-06-06,0.00024636847481926356,0.4410284816070982,-0.006845960563382736,0.0014225901472695794,0.010586659538858654,0.03313452934040843
CZNC,2016-09-06,0.0002642824431883586,0.4826538824220313,0.02007804068588266,-0.007879878520473059,0.021356545130241326,0.11572592199364828
CZNC,2017-04-11,0.0006134195936566428,0.6643389535648737,0.018587989231034188,0.022298448525208025,-0.028464585112469375,-0.0065477314714835755
CZNC,2017-08-18,0.00033162833279765455,0.9465312946763172,0.00557125440042823,0.005359744596087197,0.09303951157158483,0.0022490822214900202
CZNC,2019-05-06,0.0002382533101079159,0.5843640542418191,0.005088122411730657,0.027358967787976626,-0.12012091262769421,-0.12801748325468681
CZNC,2019-07-09,0.00028380998244852595,0.5594721899255528,-0.012827275770375568,-0.03451404832292504,-0.07817691453947766,-0.0076216201684732796
CZNC,2019-10-07,-0.0005661873651323083,0.6389021101777864,-0.023685726341809155,-0.024180232138351056,0.01627055599710229,0.0840859292033569
CZNC,2020-04-06,-0.0005414409329923338,0.9288596272632031,-0.031442571804446554,-0.062097569732078556,-0.09866825420417465,0.045024093606029214
CZNC,2020-07-08,-0.0006838070001625652,1.5160937120411015,-0.03620877200431558,0.02283102810987094,-0.12120046703546884,-0.17227250310512007
CZNC,2020-09-17,-0.0017704734343792084,1.5795703379325587,0.01065097818762506,-0.028293915694455968,0.13904972994330364,0.1684092869312394
CZNC,2021-02-08,-0.001300685554980591,1.5084134198441708,0.017780878907706937,0.011417842171147913,0.157316716173077,0.17449645362713145
CZNC,2021-08-17,0.0011427644822803046,0.6911702290917943,-0.0005924204023498294,-0.012354015838363864,0.0033005293662446804,0.0006984252672829205
CZNC,2021-12-07,0.0009211044921358707,0.6720197804760466,-0.0024347400041241224,-0.027593463333455595,0.0009437230732050814,-0.01941298981864246
CZNC,2022-02-16,0.000719129653994649,0.6218752972286672,0.009443416450831498,-0.005304979854897884,-0.0720174166939277,-0.03717971094995734
CZNC,2022-05-09,-2.7746713249061377e-05,0.6332362093811746,0.03773024986635226,0.03173476459370911,0.09196314123056054,0.02798851276515086
CZNC,2022-08-08,0.0004549023613174154,0.46826495459118206,0.017999231618818404,0.03982406981115129,0.013086078269025345,-0.017525482424402758
CZNC,2022-11-15,0.00013662710951738301,0.41204661039322266,0.007175639803019162,0.005709540055983451,-0.04707475704909836,-0.07932866684712916
CZNC,2023-02-06,0.0002013883896452655,0.35244419195768606,-0.0010802780309415684,-0.030377346376677786,-0.057541349605249106,-0.30463156678270414
CZNC,2023-05-08,-0.00019086741480748166,0.3523143871992046,-0.018650396645587645,-0.010052526834072456,0.08950605721595793,0.14960653098532328
CZNC,2023-08-07,-0.0008920236890934789,0.48448938511277184,0.003486176048878806,0.0010774496303042791,-0.127838957440046,-0.033961718448828344
CZNC,2023-11-06,-0.0014616577200016743,0.6458493207438105,0.01739353926630762,0.030354033433599253,0.1408454305249201,0.1043594583234006
CZNC,2024-01-09,-0.0009159323591447521,0.8819145098230818,-0.06443356131086087,-0.07755438302338283,-0.1505118947689032,-0.18958974384791652
CZNC,2024-05-10,-0.0004273081335473611,1.0095808600740859,-0.029912384116576027,0.019132962352437766,-0.1137609550338172,0.0391425142324243
D,2015-03-10,,,,,,
D,2021-11-29,-0.0004414463365639958,0.320836050243911,-0.029896989218386127,0.0214821713062356,0.08789063307015177,0.10614156034976849
DAR,2020-03-20,0.0006077160795329942,1.0005965327874993,0.1856099480372011,0.18535342553462753,0.15096900926625742,0.24743933147735095
DAR,2023-03-16,0.00010847720522826364,1.1131194026123694,-0.029893021554840277,0.001838397177904745,0.01797559456833355,0.0100726695184946
DAR,2023-11-20,-0.002204117116950367,1.167794046573132,-0.01260500056285211,-0.04404229941895353,0.13616458834687006,0.0013903831477338046
DASH,2021-03-11,,,,,,
DAVE,2015-04-10,,,,,,
DAWN,2021-06-03,,,,,,
DAWN,2022-06-22,-0.0031169352353105843,1.4472444414015913,0.06742640474448956,0.07672568197646185,0.20930226437245741,0.4777178077381423
DBD,2017-07-28,,,,,,
DBD,2018-05-24,,,,,,
DBD,2019-03-15,,,,,,
DBD,2019-05-28,,,,,,
DBD,2019-11-05,,,,,,
DBD,2024-08-27,0.002832063790455426,0.8657812065176285,0.06859164627679433,0.07349335506866567,0.0008445506717614272,-0.1363671637874851
DBD,2024-11-12,0.0022751859420647932,0.9728518007461346,-0.01777729439321369,0.04148323139974808,0.005203801233078112,
DCO,2020-03-23,-0.0006437808151043166,0.7783513448692135,0.15781562302906682,0.15637358740446503,0.17982188078606703,0.513496745483347
DCOM,2018-12-03,-0.0007559693493269941,0.6147029302487816,-0.057562758877281336,-0.0471042639020251,-0.00478413355505053,0.15840370629362627
DCOM,2019-11-01,-0.0002330332570375259,0.8988733349963719,0.009728260316349036,0.02182645962230044,0.00411660239831306,-0.07252621258983168
